Rk		Name	Team	Age	Pos	GP	G	A	P	PIM	+/-	TOI	ES	PP	SH	ESG	PPG	SHG	GWG	OTG	ESA	PPA	SHA	GWA	OTA	ESP	PPP	SHP	GWP	OTP	PPP%	G/60	A/60	P/60	ESG/60	ESA/60	ESP/60	PPG/60	PPA/60	PPP/60	G/GP	A/GP	P/GP	SHOTS	SH%	HITS	BS	FOW	FOL	FO%
267	CA	Jared Spurgeon	MIN	35	D	66	7	25	32	14	8	20:27	17:54	1:41	0:51	6	1	0	3	1	17	8	0	4	2	23	9	0	7	3	28.1%	0.311	1.111	1.422	0.305	0.863	1.168	0.540	4.320	4.860	0.106	0.379	0.485	107	6.5%	53	119	0	0	0.00%
268	CA	Justin Faulk	STL	32	D	78	4	28	32	30	-9	22:27	19:06	2:02	1:18	3	1	0	1	0	17	11	0	4	0	20	12	0	5	0	37.5%	0.137	0.959	1.096	0.121	0.684	0.805	0.377	4.147	4.524	0.051	0.359	0.410	124	3.2%	78	108	0	0	0.00%
269	CA	Nicolas Roy	VGK	27	F	71	15	16	31	43	-4	15:13	13:15	1:11	0:46	13	2	0	3	0	14	2	0	3	0	27	4	0	6	0	12.9%	0.833	0.889	1.721	0.829	0.893	1.722	1.423	1.423	2.846	0.211	0.225	0.437	107	14.0%	71	47	371	407	47.69%
270	CA	Matthew Samoskevich	FLA	22	F	72	15	16	31	12	-4	13:19	11:39	1:39	0:00	11	4	0	5	0	9	7	0	3	0	20	11	0	8	0	35.5%	0.938	1.001	1.939	0.786	0.643	1.430	2.015	3.527	5.542	0.208	0.222	0.431	129	11.6%	134	32	0	1	0.00%
271	CA	Alex Iafallo	WPG	31	F	82	15	16	31	15	21	13:16	10:08	1:22	1:46	9	6	0	2	0	12	4	0	4	0	21	10	0	6	0	32.3%	0.826	0.882	1.708	0.649	0.866	1.515	3.208	2.139	5.347	0.183	0.195	0.378	109	13.8%	53	61	12	13	48.00%
272	CA	Scott Laughton	TOR	30	F	80	13	18	31	32	-18	14:36	12:35	0:30	1:30	12	0	1	2	1	17	0	1	3	0	29	0	2	5	1	0.0%	0.668	0.925	1.592	0.715	1.013	1.728	0.000	0.000	0.000	0.163	0.225	0.388	125	10.4%	178	54	253	245	50.80%
273	CA	Ryan Poehling	PHI	25	F	68	12	19	31	16	-4	13:52	12:07	0:17	1:27	10	2	0	1	0	17	1	1	0	0	27	3	1	1	0	9.7%	0.763	1.208	1.971	0.727	1.237	1.964	5.941	2.970	8.911	0.176	0.279	0.456	71	16.9%	26	79	375	362	50.88%
274	CA	Gustav Forsling	FLA	28	D	80	11	20	31	16	33	22:56	19:46	0:17	2:52	10	0	1	1	1	18	1	1	6	1	28	1	2	7	2	3.2%	0.360	0.654	1.013	0.379	0.683	1.062	0.000	2.528	2.528	0.138	0.250	0.388	195	5.6%	83	88	0	0	0.00%
275	CA	Rasmus Andersson	CGY	28	D	81	11	20	31	60	-38	23:59	19:26	2:02	2:30	8	3	0	1	0	14	6	0	5	2	22	9	0	6	2	29.0%	0.340	0.618	0.957	0.305	0.533	0.838	1.091	2.183	3.274	0.136	0.247	0.383	163	6.8%	36	196	0	0	0.00%
276	CA	Yanni Gourde	TBL	33	F	57	7	24	31	52	-1	16:02	14:30	0:26	1:06	7	0	0	2	0	23	1	0	3	0	30	1	0	5	0	3.2%	0.459	1.574	2.033	0.508	1.669	2.177	0.000	2.405	2.405	0.123	0.421	0.544	75	9.3%	109	36	267	271	49.63%
277	CA	Simon Edvinsson	DET	21	D	78	7	24	31	67	12	21:07	19:10	0:23	1:32	7	0	0	3	1	23	0	1	5	0	30	0	1	8	1	0.0%	0.255	0.874	1.129	0.281	0.923	1.203	0.000	0.000	0.000	0.090	0.308	0.397	86	8.1%	86	144	0	0	0.00%
278	CA	Mike Matheson	MTL	30	D	80	6	25	31	51	-6	25:04	19:39	1:56	3:28	5	1	0	1	1	15	9	1	7	1	20	10	1	8	2	32.3%	0.179	0.748	0.927	0.191	0.572	0.763	0.385	3.463	3.847	0.075	0.313	0.388	149	4.0%	59	168	0	0	0.00%
279	CA	Ryan McDonagh	TBL	35	D	82	4	27	31	22	43	20:22	17:35	0:11	2:35	3	0	1	2	0	24	1	2	5	0	27	1	3	7	0	3.2%	0.144	0.970	1.114	0.125	0.998	1.123	0.000	3.846	3.846	0.049	0.329	0.378	78	5.1%	23	152	0	0	0.00%
280	CA	Chris Kreider	NYR	33	F	68	22	8	30	24	-5	16:45	12:09	2:53	1:41	12	6	4	6	0	7	1	0	1	0	19	7	4	7	0	23.3%	1.159	0.421	1.580	0.871	0.508	1.378	1.829	0.305	2.133	0.324	0.118	0.441	152	14.5%	79	26	27	41	39.71%
281	CA	Corey Perry	EDM	39	F	81	19	11	30	61	12	11:56	10:37	1:18	0:00	15	4	0	4	0	8	3	0	3	0	23	7	0	7	0	23.3%	1.179	0.683	1.862	1.045	0.558	1.603	2.264	1.698	3.962	0.235	0.136	0.370	100	19.0%	36	26	17	16	51.52%
282	CA	Brandon Saad	VGK	32	F	72	13	17	30	6	-8	14:49	13:30	0:43	0:35	13	0	0	1	0	14	3	0	3	0	27	3	0	4	0	10.0%	0.731	0.956	1.687	0.802	0.864	1.666	0.000	3.464	3.464	0.181	0.236	0.417	127	10.2%	12	21	7	18	28.00%
283	CA	Connor Brown	EDM	30	F	82	13	17	30	10	9	14:00	12:14	0:11	1:34	12	0	1	4	1	16	0	1	3	0	28	0	2	7	1	0.0%	0.679	0.888	1.567	0.717	0.956	1.673	0.000	0.000	0.000	0.159	0.207	0.366	123	10.6%	19	37	16	28	36.36%
284	CA	Keegan Kolesar	VGK	27	F	82	12	18	30	53	3	13:11	12:41	0:00	0:29	12	0	0	3	0	17	0	1	1	0	29	0	1	4	0	0.0%	0.665	0.998	1.664	0.692	0.980	1.671	0.000	0.000	0.000	0.146	0.220	0.366	88	13.6%	237	49	6	12	33.33%
285	CA	Kristopher Letang	PIT	37	D	74	9	21	30	52	-15	23:31	19:28	1:55	2:06	4	4	1	0	0	13	8	0	7	3	17	12	1	7	3	40.0%	0.310	0.724	1.034	0.166	0.541	0.707	1.683	3.366	5.050	0.122	0.284	0.405	164	5.5%	119	100	0	0	0.00%
286	CA	Travis Sanheim	PHI	28	D	82	8	22	30	40	-6	24:29	21:30	0:39	2:19	8	0	0	0	0	18	2	2	5	2	26	2	2	5	2	6.7%	0.239	0.657	0.896	0.272	0.612	0.884	0.000	2.224	2.224	0.098	0.268	0.366	139	5.8%	84	170	0	0	0.00%
287	CA	Vladislav Gavrikov	LAK	29	D	82	5	25	30	28	26	23:05	19:42	0:05	3:17	5	0	0	0	0	24	0	1	2	0	29	0	1	2	0	0.0%	0.158	0.792	0.951	0.186	0.891	1.077	0.000	0.000	0.000	0.061	0.305	0.366	112	4.5%	50	140	0	0	0.00%
288	CA	Rasmus Sandin	WSH	24	D	82	4	26	30	23	13	19:11	17:46	0:48	0:36	3	1	0	0	0	22	4	0	4	1	25	5	0	4	1	16.7%	0.153	0.991	1.144	0.124	0.906	1.030	0.904	3.614	4.518	0.049	0.317	0.366	78	5.1%	91	122	0	0	0.00%
289	CA	Alex Vlasic	CHI	23	D	82	4	26	30	12	-23	23:15	19:13	1:24	2:37	3	1	0	0	0	14	11	1	0	0	17	12	1	0	0	40.0%	0.126	0.818	0.944	0.114	0.533	0.647	0.518	5.695	6.213	0.049	0.317	0.366	103	3.9%	59	157	0	0	0.00%
290	CA	Ross Colton	COL	28	F	61	16	13	29	18	-1	14:25	12:43	1:35	0:05	11	5	0	3	0	11	2	0	3	0	22	7	0	6	0	24.1%	1.091	0.887	1.978	0.850	0.850	1.700	3.078	1.231	4.309	0.262	0.213	0.475	125	12.8%	145	42	39	58	40.21%
291	CA	Jeff Skinner	EDM	32	F	72	16	13	29	26	1	12:59	11:46	1:13	0:00	16	0	0	1	0	11	2	0	2	1	27	2	0	3	1	6.9%	1.026	0.833	1.859	1.132	0.778	1.910	0.000	1.367	1.367	0.222	0.181	0.403	144	11.1%	44	23	22	21	51.16%
292	CA	Victor Olofsson	VGK	29	F	56	15	14	29	16	17	14:29	13:06	1:23	0:00	9	6	0	4	0	12	2	0	4	0	21	8	0	8	0	27.6%	1.109	1.035	2.143	0.736	0.981	1.717	4.626	1.542	6.168	0.268	0.250	0.518	109	13.8%	26	19	1	6	14.29%
293	CA	Joel Eriksson Ek	MIN	27	F	46	14	15	29	22	9	19:45	14:55	3:02	1:47	9	5	0	1	0	10	5	0	5	2	19	10	0	6	2	34.5%	0.924	0.990	1.914	0.786	0.874	1.660	2.147	2.147	4.295	0.304	0.326	0.630	140	10.0%	82	36	408	459	47.06%
294	CA	Marcus Foligno	MIN	33	F	77	14	15	29	75	7	14:28	12:43	0:22	1:23	14	0	0	1	0	15	0	0	1	0	29	0	0	2	0	0.0%	0.753	0.807	1.560	0.858	0.919	1.777	0.000	0.000	0.000	0.182	0.195	0.377	91	15.4%	253	49	7	12	36.84%
295	CA	Joel Armia	MTL	31	F	81	11	18	29	16	-2	14:18	11:00	0:45	2:32	8	0	3	1	0	15	3	0	4	0	23	3	3	5	0	10.3%	0.570	0.932	1.502	0.538	1.010	1.548	0.000	2.941	2.941	0.136	0.222	0.358	104	10.6%	87	35	3	11	21.43%
296	CA	Brock Faber	MIN	22	D	78	10	19	29	23	-2	25:31	21:16	2:14	2:00	8	2	0	1	1	10	8	1	5	1	18	10	1	6	2	34.5%	0.301	0.573	0.874	0.289	0.362	0.651	0.687	2.748	3.435	0.128	0.244	0.372	124	8.1%	35	115	0	0	0.00%
297	CA	William Karlsson	VGK	31	F	53	9	20	29	4	17	17:00	14:10	1:25	1:25	7	0	2	4	0	14	6	0	6	0	21	6	2	10	0	20.7%	0.599	1.331	1.930	0.559	1.118	1.677	0.000	4.787	4.787	0.170	0.377	0.547	119	7.6%	20	37	410	296	58.07%
298	CA	Danton Heinen	PIT	29	F	79	9	20	29	31	2	13:26	11:44	0:44	0:57	7	1	1	0	0	19	1	0	3	0	26	2	1	3	0	6.9%	0.508	1.130	1.638	0.453	1.228	1.681	1.027	1.027	2.053	0.114	0.253	0.367	81	11.1%	81	37	18	28	39.13%
299	CA	Philip Broberg	STL	23	D	68	8	21	29	16	21	20:29	18:39	0:28	1:22	8	0	0	2	1	19	2	0	4	1	27	2	0	6	2	6.9%	0.344	0.904	1.248	0.378	0.898	1.277	0.000	3.764	3.764	0.118	0.309	0.426	97	8.3%	42	103	0	0	0.00%
300	CA	Michael Kesselring	UTA	24	D	82	7	22	29	89	4	17:41	16:24	0:51	0:25	6	1	0	1	1	20	2	0	3	0	26	3	0	4	1	10.3%	0.290	0.910	1.200	0.268	0.892	1.159	0.859	1.719	2.578	0.085	0.268	0.354	150	4.7%	86	67	0	0	0.00%
301	CA	Brent Burns	CAR	39	D	82	6	23	29	28	7	20:57	16:53	1:40	2:23	6	0	0	0	0	20	3	0	3	0	26	3	0	3	0	10.3%	0.210	0.803	1.013	0.260	0.866	1.126	0.000	1.309	1.309	0.073	0.280	0.354	174	3.5%	11	98	0	0	0.00%
302	CA	Oliver Ekman-Larsson	TOR	33	D	77	4	25	29	52	14	21:04	18:33	1:26	1:04	2	2	0	1	0	23	2	0	6	0	25	4	0	7	0	13.8%	0.148	0.925	1.073	0.084	0.966	1.050	1.087	1.087	2.173	0.052	0.325	0.377	118	3.4%	108	83	0	0	0.00%
303	CA	Marcus Pettersson	VAN	28	D	78	4	25	29	45	6	21:41	18:57	0:08	2:35	4	0	0	1	0	24	0	1	0	0	28	0	1	1	0	0.0%	0.142	0.887	1.028	0.162	0.974	1.136	0.000	0.000	0.000	0.051	0.321	0.372	70	5.7%	79	144	0	0	0.00%
304	CA	Ondrej Palat	NJD	33	F	77	15	13	28	12	-5	13:45	12:37	0:46	0:21	12	2	1	3	0	11	2	0	1	0	23	4	1	4	0	14.3%	0.850	0.736	1.586	0.741	0.679	1.420	2.021	2.021	4.043	0.195	0.169	0.364	96	15.6%	123	58	4	16	20.00%
305	CA	Andrew Mangiapane	WSH	28	F	81	14	14	28	24	0	13:01	11:39	1:12	0:09	13	0	1	3	0	10	4	0	3	0	23	4	1	6	0	14.3%	0.796	0.796	1.592	0.826	0.635	1.461	0.000	2.445	2.445	0.173	0.173	0.346	95	14.7%	74	30	5	7	41.67%
306	CA	Kevin Stenlund	UTA	28	F	82	14	14	28	40	-6	14:21	11:41	0:02	2:37	13	0	1	1	0	14	0	0	1	0	27	0	1	2	0	0.0%	0.714	0.714	1.428	0.814	0.877	1.691	0.000	0.000	0.000	0.171	0.171	0.341	102	13.7%	50	64	623	431	59.11%
307	CA	Gustav Nyquist	MIN	35	F	79	11	17	28	16	-24	16:51	13:54	1:37	1:18	8	2	1	0	0	15	1	1	0	0	23	3	2	0	0	10.7%	0.496	0.766	1.262	0.437	0.819	1.255	0.933	0.466	1.399	0.139	0.215	0.354	103	10.7%	43	30	11	19	36.67%
308	CA	Alexander Kerfoot	UTA	30	F	81	11	17	28	14	-5	15:15	12:24	0:19	2:31	9	0	2	1	0	16	1	0	0	0	25	1	2	1	0	3.6%	0.534	0.826	1.360	0.538	0.956	1.493	0.000	2.249	2.249	0.136	0.210	0.346	101	10.9%	58	67	259	235	52.43%
309	CA	Zachary Benson	BUF	19	F	75	10	18	28	60	-2	14:49	12:30	1:24	0:53	7	3	0	0	0	17	1	0	3	0	24	4	0	3	0	14.3%	0.540	0.972	1.512	0.448	1.087	1.535	1.702	0.567	2.270	0.133	0.240	0.373	120	8.3%	35	29	4	17	19.05%
310	CA	Peyton Krebs	BUF	23	F	81	10	18	28	60	1	13:55	12:52	0:30	0:32	8	1	1	0	0	18	0	0	1	0	26	1	1	1	0	3.6%	0.532	0.957	1.489	0.460	1.036	1.496	1.460	0.000	1.460	0.123	0.222	0.346	80	12.5%	135	32	326	339	49.02%
311	CA	Adam Larsson	SEA	32	D	82	7	21	28	31	22	21:11	18:25	0:05	2:39	7	0	0	1	0	21	0	0	4	0	28	0	0	5	0	0.0%	0.242	0.725	0.967	0.278	0.834	1.112	0.000	0.000	0.000	0.085	0.256	0.341	112	6.3%	104	148	0	0	0.00%
312	CA	Dmitry Orlov	CAR	33	D	76	6	22	28	24	16	19:59	17:54	0:01	2:03	6	0	0	2	0	21	1	0	8	1	27	1	0	10	1	3.6%	0.237	0.869	1.105	0.265	0.926	1.191	0.000	25.175	25.175	0.079	0.289	0.368	117	5.1%	101	60	0	0	0.00%
313	CA	Jordan Spence	LAK	23	D	79	4	24	28	16	23	16:47	15:02	1:03	0:41	4	0	0	0	0	19	5	0	8	0	23	5	0	8	0	17.9%	0.181	1.086	1.267	0.202	0.960	1.162	0.000	3.563	3.563	0.051	0.304	0.354	86	4.7%	80	77	0	0	0.00%
314	CA	Viktor Arvidsson	EDM	31	F	67	15	12	27	24	-3	14:59	13:39	1:05	0:14	14	1	0	2	0	10	2	0	3	0	24	3	0	5	0	11.1%	0.896	0.717	1.612	0.917	0.655	1.573	0.817	1.634	2.451	0.224	0.179	0.403	158	9.5%	32	23	17	35	32.69%
315	CA	Josh Anderson	MTL	30	F	81	15	12	27	90	-2	14:19	12:30	0:04	1:44	14	0	1	1	0	12	0	0	1	0	26	0	1	2	0	0.0%	0.776	0.621	1.397	0.829	0.711	1.540	0.000	0.000	0.000	0.185	0.148	0.333	109	13.8%	175	39	29	20	59.18%
316	CA	Nic Dowd	WSH	34	F	82	14	13	27	56	7	15:10	12:34	0:02	2:34	12	0	2	3	0	13	0	0	1	0	25	0	2	4	0	0.0%	0.675	0.627	1.302	0.699	0.757	1.455	0.000	0.000	0.000	0.171	0.159	0.329	86	16.3%	128	82	596	599	49.87%
317	CA	Connor Zary	CGY	23	F	54	13	14	27	14	-7	16:04	13:54	2:10	0:00	12	1	0	2	1	6	8	0	3	0	18	9	0	5	1	33.3%	0.899	0.968	1.866	0.959	0.480	1.439	0.511	4.091	4.603	0.241	0.259	0.500	111	11.7%	26	26	90	151	37.34%
318	CA	Jack McBain	UTA	24	F	82	13	14	27	78	8	13:34	11:50	0:18	1:25	12	1	0	1	0	12	2	0	1	0	24	3	0	2	0	11.1%	0.701	0.755	1.456	0.742	0.742	1.484	2.364	4.728	7.091	0.159	0.171	0.329	90	14.4%	291	50	229	230	49.89%
319	CA	Tanner Pearson	VGK	32	F	78	12	15	27	8	4	11:47	11:30	0:01	0:14	11	0	1	2	0	15	0	0	3	0	26	0	1	5	0	0.0%	0.783	0.979	1.762	0.735	1.003	1.738	0.000	0.000	0.000	0.154	0.192	0.346	109	11.0%	96	45	6	18	25.00%
320	CA	Adam Henrique	EDM	34	F	81	12	15	27	16	2	14:38	12:10	0:52	1:35	9	2	1	3	0	11	4	0	3	0	20	6	1	6	0	22.2%	0.607	0.759	1.366	0.548	0.670	1.218	1.687	3.374	5.061	0.148	0.185	0.333	104	11.5%	58	85	562	448	55.64%
321	CA	Mike Amadio	OTT	28	F	72	11	16	27	18	12	14:05	13:12	0:26	0:26	10	1	0	2	0	16	0	0	4	0	26	1	0	6	0	3.7%	0.650	0.946	1.596	0.631	1.009	1.639	1.902	0.000	1.902	0.153	0.222	0.375	85	12.9%	108	44	49	47	51.04%
322	CA	K'Andre Miller	NYR	24	D	74	7	20	27	22	0	21:56	18:56	0:47	2:13	7	0	0	1	0	18	2	0	1	1	25	2	0	2	1	7.4%	0.259	0.739	0.998	0.300	0.771	1.070	0.000	2.061	2.061	0.095	0.270	0.365	110	6.4%	106	110	0	0	0.00%
323	CA	Taylor Raddysh	WSH	26	F	80	7	20	27	18	-7	12:21	11:47	0:32	0:01	7	0	0	1	0	19	1	0	4	0	26	1	0	5	0	3.7%	0.425	1.214	1.638	0.445	1.208	1.653	0.000	1.384	1.384	0.088	0.250	0.338	93	7.5%	59	28	9	20	31.03%
324	CA	Jaccob Slavin	CAR	30	D	80	6	21	27	8	16	21:34	18:27	0:09	2:57	6	0	0	2	0	18	0	3	2	2	24	0	3	4	2	0.0%	0.209	0.730	0.939	0.244	0.731	0.975	0.000	0.000	0.000	0.075	0.263	0.338	110	5.5%	21	136	0	0	0.00%
325	CA	Adam Gaudette	OTT	28	F	81	19	7	26	12	12	10:25	8:57	1:23	0:03	16	3	0	4	0	7	0	0	3	0	23	3	0	7	0	11.5%	1.350	0.498	1.848	1.322	0.578	1.901	1.592	0.000	1.592	0.235	0.086	0.321	90	21.1%	68	28	176	174	50.29%
326	CA	Alex Newhook	MTL	23	F	82	15	11	26	24	-21	15:07	13:29	1:36	0:01	14	1	0	3	0	8	3	0	2	0	22	4	0	5	0	15.4%	0.725	0.532	1.257	0.759	0.434	1.193	0.457	1.370	1.826	0.183	0.134	0.317	118	12.7%	89	32	239	319	42.83%
327	CA	Filip Chytil	VAN	25	F	56	13	13	26	18	-7	14:58	13:26	1:31	0:00	12	1	0	1	0	9	4	0	5	1	21	5	0	6	1	19.2%	0.931	0.931	1.861	0.957	0.718	1.675	0.703	2.812	3.515	0.232	0.232	0.464	133	9.8%	19	13	264	300	46.81%
328	CA	Frank Nazar	CHI	20	F	53	12	14	26	24	-11	15:52	13:34	1:19	0:58	10	1	1	2	1	10	3	1	1	0	20	4	2	3	1	15.4%	0.856	0.999	1.855	0.834	0.834	1.669	0.851	2.552	3.403	0.226	0.264	0.491	91	13.2%	30	35	170	211	44.62%
329	CA	Ryan Hartman	MIN	30	F	69	11	15	26	75	-7	14:58	13:36	1:19	0:02	8	3	0	1	0	11	4	0	3	0	19	7	0	4	0	26.9%	0.639	0.871	1.510	0.511	0.703	1.214	1.978	2.637	4.615	0.159	0.217	0.377	158	7.0%	73	41	282	308	47.80%
330	CA	Jordan Eberle	SEA	34	F	42	9	17	26	14	0	16:15	13:52	2:22	0:00	8	1	0	1	1	13	4	0	3	0	21	5	0	4	1	19.2%	0.791	1.493	2.284	0.823	1.338	2.161	0.603	2.412	3.015	0.214	0.405	0.619	66	13.6%	13	25	7	11	38.89%
331	CA	Dante Fabbro	CBJ	26	D	68	9	17	26	40	20	20:53	19:15	0:04	1:33	9	0	0	3	0	17	0	0	5	0	26	0	0	8	0	0.0%	0.380	0.718	1.098	0.412	0.779	1.192	0.000	0.000	0.000	0.132	0.250	0.382	89	10.1%	67	143	0	0	0.00%
332	CA	Teodors Blueger	VAN	30	F	82	8	18	26	39	-7	14:19	12:08	0:04	2:06	8	0	0	0	0	18	0	0	1	0	26	0	0	1	0	0.0%	0.409	0.920	1.329	0.482	1.085	1.567	0.000	0.000	0.000	0.098	0.220	0.317	94	8.5%	104	43	510	505	50.25%
333	CA	Esa Lindell	DAL	30	D	80	5	21	26	14	34	22:10	18:22	0:12	3:35	4	1	0	0	0	21	0	0	6	2	25	1	0	6	2	3.8%	0.169	0.710	0.879	0.163	0.857	1.020	3.509	0.000	3.509	0.063	0.263	0.325	99	5.1%	50	170	0	0	0.00%
334	CA	Anthony Beauvillier	WSH	27	F	81	15	10	25	14	2	12:52	12:29	0:09	0:13	14	0	1	0	0	9	1	0	2	0	23	1	1	2	0	4.0%	0.863	0.575	1.438	0.830	0.534	1.364	0.000	4.609	4.609	0.185	0.123	0.309	149	10.1%	139	36	11	13	45.83%
335	CA	Mavrik Bourque	DAL	22	F	73	11	14	25	8	6	12:41	11:28	0:34	0:38	10	1	0	1	0	12	2	0	1	0	22	3	0	2	0	12.0%	0.713	0.907	1.620	0.717	0.860	1.577	1.420	2.840	4.260	0.151	0.192	0.342	80	13.8%	46	37	161	187	46.26%
336	CA	Joel Farabee	CGY	24	F	81	11	14	25	34	-17	14:54	13:02	1:24	0:27	11	0	0	1	0	10	4	0	4	1	21	4	0	5	1	16.0%	0.546	0.695	1.242	0.624	0.568	1.192	0.000	2.098	2.098	0.136	0.173	0.309	151	7.3%	94	50	18	31	36.73%
337	CA	Drew O'Connor	VAN	26	F	84	10	15	25	34	-16	14:27	12:46	0:12	1:28	8	1	1	2	1	13	1	1	0	0	21	2	2	2	1	8.0%	0.494	0.741	1.235	0.447	0.727	1.174	3.390	3.390	6.780	0.119	0.179	0.298	117	8.6%	83	57	48	67	41.74%
338	CA	Alex Turcotte	LAK	23	F	68	9	16	25	20	6	11:44	10:53	0:50	0:00	8	1	0	2	0	16	0	0	4	0	24	1	0	6	0	4.0%	0.677	1.203	1.879	0.648	1.295	1.943	1.057	0.000	1.057	0.132	0.235	0.368	79	11.4%	46	30	55	66	45.45%
339	CA	Nils Höglander	VAN	24	F	72	8	17	25	30	5	12:07	11:26	0:40	0:00	8	0	0	2	0	16	1	0	2	0	24	1	0	4	0	4.0%	0.550	1.168	1.718	0.583	1.165	1.748	0.000	1.233	1.233	0.111	0.236	0.347	83	9.6%	74	23	0	1	0.00%
340	CA	Brett Kulak	EDM	30	D	82	7	18	25	18	-7	20:32	18:39	0:09	1:43	7	0	0	0	0	18	0	0	3	0	25	0	0	3	0	0.0%	0.249	0.641	0.891	0.275	0.706	0.981	0.000	0.000	0.000	0.085	0.220	0.305	135	5.2%	28	118	0	0	0.00%
341	CA	Damon Severson	CBJ	30	D	70	6	19	25	47	5	19:03	17:07	0:33	1:21	6	0	0	1	0	19	0	0	0	0	25	0	0	1	0	0.0%	0.270	0.855	1.125	0.300	0.951	1.251	0.000	0.000	0.000	0.086	0.271	0.357	91	6.6%	43	104	0	0	0.00%
342	CA	Sam Steel	DAL	26	F	79	6	19	25	31	-6	14:08	11:59	0:10	1:58	5	0	1	1	0	17	0	2	4	0	22	0	3	5	0	0.0%	0.322	1.021	1.343	0.317	1.077	1.393	0.000	0.000	0.000	0.076	0.241	0.316	89	6.7%	60	26	214	186	53.50%
343	CA	Miro Heiskanen	DAL	25	D	50	5	20	25	10	7	25:09	20:53	3:35	0:40	5	0	0	0	0	13	7	0	4	0	18	7	0	4	0	28.0%	0.238	0.954	1.192	0.287	0.747	1.034	0.000	2.344	2.344	0.100	0.400	0.500	108	4.6%	17	85	0	0	0.00%
344	CA	Ryker Evans	SEA	23	D	73	5	20	25	30	-12	19:28	17:50	0:43	0:54	4	1	0	0	0	18	2	0	3	0	22	3	0	3	0	12.0%	0.211	0.844	1.055	0.184	0.829	1.014	1.129	2.257	3.386	0.068	0.274	0.342	59	8.5%	123	106	0	0	0.00%
345	CA	Martin Fehervary	WSH	25	D	81	5	20	25	25	18	19:00	15:55	0:02	3:01	5	0	0	0	0	18	0	2	3	0	23	0	2	3	0	0.0%	0.195	0.780	0.974	0.232	0.837	1.069	0.000	0.000	0.000	0.062	0.247	0.309	76	6.6%	139	150	0	0	0.00%
346	CA	Martin Pospisil	CGY	25	F	81	4	21	25	84	3	13:48	12:53	0:50	0:04	3	1	0	0	0	18	3	0	4	1	21	4	0	4	1	16.0%	0.215	1.127	1.341	0.172	1.034	1.206	0.882	2.646	3.528	0.049	0.259	0.309	114	3.5%	301	26	71	103	40.80%
347	CA	Alexandre Carrier	MTL	28	D	79	3	22	25	40	-10	20:35	18:26	0:07	2:01	3	0	0	0	0	21	0	1	2	0	24	0	1	2	0	0.0%	0.111	0.812	0.922	0.124	0.865	0.988	0.000	0.000	0.000	0.038	0.278	0.316	82	3.7%	75	169	0	0	0.00%
348	CA	Jiri Kulich	BUF	20	F	62	15	9	24	18	-4	14:47	13:20	1:24	0:02	15	0	0	3	1	9	0	0	1	0	24	0	0	4	1	0.0%	0.981	0.589	1.570	1.088	0.653	1.741	0.000	0.000	0.000	0.242	0.145	0.387	134	11.2%	40	36	254	304	45.52%
349	CA	Jonatan Berggren	DET	24	F	75	12	12	24	14	-13	12:58	12:09	0:49	0:00	9	3	0	1	0	10	2	0	2	0	19	5	0	3	0	20.8%	0.740	0.740	1.480	0.592	0.658	1.250	2.924	1.950	4.874	0.160	0.160	0.320	88	13.6%	41	16	5	12	29.41%
350	CA	Philip Tomasino	PIT	23	F	61	11	13	24	8	-10	13:03	11:36	1:27	0:00	8	3	0	6	0	8	5	0	3	0	16	8	0	9	0	33.3%	0.828	0.979	1.807	0.678	0.678	1.355	2.030	3.383	5.414	0.180	0.213	0.393	104	10.6%	63	23	5	12	29.41%
351	CA	Eetu Luostarinen	FLA	26	F	80	9	15	24	28	12	15:17	12:45	0:29	2:02	8	0	1	3	0	13	1	1	1	0	21	1	2	4	0	4.2%	0.442	0.736	1.177	0.470	0.764	1.235	0.000	1.544	1.544	0.113	0.188	0.300	87	10.3%	183	60	33	40	45.21%
352	CA	Vasili Podkolzin	EDM	23	F	82	8	16	24	48	1	13:12	12:28	0:00	0:43	8	0	0	2	0	16	0	0	1	0	24	0	0	3	0	0.0%	0.443	0.886	1.329	0.469	0.939	1.408	0.000	0.000	0.000	0.098	0.195	0.293	114	7.0%	211	53	14	43	24.56%
353	CA	Tyler Myers	VAN	34	D	71	6	18	24	74	2	20:47	17:59	0:34	2:13	5	0	1	0	0	16	1	1	2	0	21	1	2	2	0	4.2%	0.244	0.732	0.975	0.235	0.751	0.986	0.000	1.458	1.458	0.085	0.254	0.338	87	6.9%	86	125	0	0	0.00%
354	CA	Michael Anderson	LAK	25	D	77	6	18	24	28	17	22:41	19:27	0:04	3:09	6	0	0	0	0	18	0	0	3	0	24	0	0	3	0	0.0%	0.206	0.618	0.824	0.240	0.721	0.961	0.000	0.000	0.000	0.078	0.234	0.312	84	7.1%	119	124	0	0	0.00%
355	CA	Cody Ceci	DAL	31	D	85	4	20	24	24	6	21:12	18:37	0:06	2:27	4	0	0	2	0	19	0	1	2	1	23	0	1	4	1	0.0%	0.133	0.666	0.799	0.152	0.720	0.871	0.000	0.000	0.000	0.047	0.235	0.282	90	4.4%	76	155	0	0	0.00%
